,post_id,perc_miss_comment_author,total_num_nodes,total_density,num_weak_component,num_strong_component,main_miss_node,main_num_nodes,main_density,main_transitivity,main_avg_shortest_path,main_diameter,main_radius,main_eccentricity_mean,main_eccentrisity_std,avg_periphery_lkarma,avg_periphery_ckarma,avg_center_lkarma,avg_center_ckarma,in_degree_top_avg_lkarma,in_degree_top_avg_ckarma,out_degree_top_avg_lkarma,out_degree_top_avg_ckarma,close_top_avg_lkarma,close_top_avg_ckarma,between_top_avg_lkarma,between_top_avg_ckarma,hub_top_avg_lkarma,hub_top_avg_ckarma,auth_top_avg_lkarma,auth_top_avg_ckarma,author_lkarma,author_ckarma
12845,35aa30,0.16666666666666666,6,0.16666666666666666,1,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12846,35ah0u,0.17777777777777778,19,0.07894736842105263,2,9,0.2,10.0,0.2,0.0,6.533333333333333,6.0,3.0,4.7,1.004987562112089,634.6666666666666,17516.333333333332,33.0,97754.0,33.0,97754.0,33.0,97754.0,33.0,97754.0,33.0,97754.0,8469.0,63244.0,33.0,97754.0,,
12847,35alp9,0.12631578947368421,16,0.11666666666666667,1,6,0.09090909090909091,11.0,0.20909090909090908,0.06521739130434782,5.5636363636363635,4.0,2.0,3.4545454545454546,0.6555547773570889,1952.0,8221.0,3418.0,4667.0,,,,,,,,,3418.0,4667.0,,,4910.0,11227.0
12848,35am4b,0.25,11,0.10909090909090909,2,8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12849,35apab,0.26047904191616766,123,0.011795281887245102,2,92,0.0,20.0,0.09736842105263158,0.0,3.3473684210526318,7.0,3.0,4.35,0.9630680142129111,1.0,12.0,9.5,1638.0,9.5,1638.0,9.5,1638.0,9.5,1638.0,9.5,1638.0,2711.0,18171.5,61.5,52861.0,66282.0,147498.0
12850,35awak,0.07692307692307693,17,0.08455882352941177,1,11,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12851,35b7nq,0.14084507042253522,56,0.02857142857142857,1,37,0.0,17.0,0.1323529411764706,0.15517241379310345,4.3713235294117645,8.0,5.0,6.0,0.9701425001453319,3374.0,12040.0,2795.0,28205.0,12768.0,107571.5,1530.5,34877.5,12768.0,107571.5,10558.5,114054.0,10715.5,85306.0,3740.0,28395.0,248630.0,16022.0
12852,35b7tb,0.19767441860465115,145,0.009339080459770116,4,114,0.0625,16.0,0.13333333333333333,0.07,4.383333333333334,5.0,3.0,3.9375,0.5555121510822243,6585.5,53597.5,125659.0,98006.33333333333,188487.0,146536.0,188487.0,146536.0,188487.0,146536.0,188487.0,146536.0,6157.0,7380.0,193801.0,202036.5,17458.0,-16.0
12853,35bf3k,0.0,10,0.14444444444444443,1,7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12854,35bf5t,0.24719101123595505,46,0.022705314009661835,3,44,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12855,35bfxf,0.2413793103448276,16,0.07083333333333333,1,15,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12856,35bh71,0.14423076923076922,40,0.04487179487179487,1,22,0.0625,16.0,0.13333333333333333,0.0967741935483871,3.779166666666667,8.0,4.0,6.375,1.0532687216470449,561.0,7771.5,139.0,809.0,47.0,32506.5,47.0,27628.5,1.0,5016.0,1.0,5016.0,561.0,9419.0,94.5,32626.0,750022.0,21140.0
12857,35bie9,0.23266563944530047,570,0.00239879135448463,8,450,0.0,42.0,0.04994192799070848,0.0273972602739726,6.614982578397212,16.0,8.0,11.0,2.1712405933672376,662.5,2736.0,19149.333333333332,28403.333333333332,3267.5,15008.25,3503.25,12959.5,3690.75,24527.25,3690.75,24527.25,4320.25,11478.75,2217.5,7152.5,290905.0,762.0
12858,35bnez,0.16666666666666666,6,0.16666666666666666,1,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12859,35bnre,0.18888888888888888,126,0.009904761904761904,6,102,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12860,35c9ni,0.10674157303370786,102,0.01232770335857115,2,83,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12861,35ck9v,0.2727272727272727,8,0.10714285714285714,2,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12862,35clf4,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12863,35cmwy,0.16292134831460675,93,0.013207106124357177,5,80,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12864,35cozk,0.16176470588235295,43,0.02768549280177187,1,41,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12865,35cqeq,0.0,4,0.25,1,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12866,35d876,0.2857142857142857,5,0.15,2,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12867,35dl5y,0.171875,38,0.029160739687055477,5,29,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12868,35dm1i,0.26215644820295986,274,0.005801983904173685,11,186,0.028985507246376812,69.0,0.030477408354646206,0.014925373134328358,9.866581415174766,27.0,8.0,15.028985507246377,5.45593949585208,36277.5,81082.5,5878.5,19857.5,3983.4285714285716,18638.14285714286,4611.571428571428,57461.71428571428,6304.0,57233.71428571428,2856.285714285714,32402.571428571428,264191.71428571426,35626.857142857145,2417.8571428571427,38837.857142857145,21632.0,866.0
12869,35dmdi,0.0,8,0.14285714285714285,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12870,35dnyn,0.21818181818181817,19,0.08187134502923976,1,11,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12871,35do6t,0.26,33,0.041666666666666664,1,25,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12872,35dqnn,0.271356783919598,66,0.022377622377622378,2,50,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12873,35duzn,0.198749588680487,1177,0.0012245764915991884,19,905,0.023121387283236993,173.0,0.013375453690012098,0.04562383612662942,9.143802930501412,18.0,12.0,14.421965317919074,1.2543485788163735,2963.6666666666665,19997.0,1898.4444444444443,37900.444444444445,3796.9333333333334,43414.53333333333,12578.066666666668,43141.4,10745.5,58564.9375,8609.8125,54888.875,8877.0,44709.75,2814.1875,34036.25,26380.0,733.0
12874,35dvei,0.35384615384615387,23,0.05138339920948617,3,19,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12875,35dy1u,0.27044025157232704,140,0.008119218910585818,5,126,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12876,35e1wn,0.25,36,0.02857142857142857,3,34,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12877,35e3d4,0.22340425531914893,91,0.01221001221001221,6,79,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12878,35e5bv,0.19230769230769232,15,0.08571428571428572,1,13,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12879,35e9r5,0.3333333333333333,19,0.07894736842105263,2,13,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12880,35ec6s,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12881,35ecn5,0.5,5,0.15,2,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12882,35efha,0.13333333333333333,10,0.1111111111111111,1,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12883,35efwk,0.36363636363636365,5,0.2,1,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12884,35ehgo,0.2777777777777778,80,0.013924050632911392,5,71,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12885,35eiwe,0.10344827586206896,19,0.06140350877192982,2,16,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12886,35emaj,0.14583333333333334,26,0.052307692307692305,1,20,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12887,35ernw,0.2727272727272727,10,0.1,3,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12888,35euw9,0.21062618595825428,740,0.0016731887503200087,23,631,0.05263157894736842,19.0,0.10818713450292397,0.03571428571428571,3.7251461988304095,7.0,4.0,5.421052631578948,0.9902572485382517,989.75,32707.25,1206.5,11630.0,1738.0,25419.0,1738.0,25419.0,5365.0,73251.0,1738.0,25419.0,466.0,22768.0,1738.0,25419.0,1823390.0,40400.0
12889,35f1jz,0.4166666666666667,11,0.1,1,10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12890,35f9sn,0.1352154531946508,238,0.007711945537708755,2,144,0.03488372093023256,86.0,0.029274965800273597,0.053385416666666664,5.561696306429549,12.0,6.0,8.465116279069768,1.1683587615888809,1.0,6010.0,1883.0,152574.0,4719.111111111111,74911.11111111111,1002.0,30866.0,1542.6666666666667,39919.0,4913.666666666667,73549.55555555556,1250.2222222222222,28497.444444444445,2209.5555555555557,57244.555555555555,1561.0,145.0
12891,35fc5x,0.14285714285714285,5,0.25,1,4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12892,35fd2a,0.25,7,0.14285714285714285,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12893,35fgzj,0.037037037037037035,11,0.17272727272727273,1,4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12894,35fp69,0.08196721311475409,31,0.043010752688172046,3,22,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12895,35ftkl,0.25,11,0.09090909090909091,1,11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12896,35ftnw,0.047619047619047616,18,0.06535947712418301,1,15,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12897,35ftsb,0.13636363636363635,18,0.09477124183006536,1,11,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12898,35g2lh,0.30434782608695654,46,0.028019323671497585,1,35,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12899,35g8is,0.17105263157894737,40,0.028846153846153848,2,34,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12900,35gpjc,0.13535911602209943,485,0.0023472778393115786,6,448,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12901,35guca,0.23529411764705882,12,0.07575757575757576,2,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12902,35h3i8,0.11538461538461539,15,0.09047619047619047,1,11,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12903,35h8r4,0.2126984126984127,87,0.017375033413525795,6,54,0.07692307692307693,26.0,0.09076923076923077,0.09146341463414634,6.535384615384616,8.0,4.0,5.846153846153846,0.9069097017347382,7.0,35124.0,249.5,47312.0,16177.666666666666,151580.33333333334,16012.0,120887.33333333333,546.3333333333334,16069.333333333334,2510.0,63101.666666666664,2037.3333333333333,7121.666666666667,2096.0,33614.666666666664,583706.0,25564.0
12904,35h9bo,1.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12905,35h9p7,0.14285714285714285,10,0.12222222222222222,1,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12906,35hbv1,0.18766066838046272,109,0.018008834522595992,2,60,0.0625,48.0,0.05274822695035461,0.061224489795918366,4.927304964539007,9.0,4.0,6.104166666666667,0.8717698313711533,46.0,3368.0,34701.0,38486.0,18311.2,60235.2,6743.0,12428.6,18311.2,60235.2,13683.0,19964.8,8285.4,15809.0,12129.2,14329.2,801694.0,17338.0
12907,35hdop,0.18582089552238806,500,0.003130260521042084,9,346,0.025210084033613446,119.0,0.01986896453496653,0.020155038759689922,9.190072639225182,22.0,6.0,16.436974789915965,4.771481554638476,591.0,36734.0,11654.666666666666,52326.333333333336,24936.545454545456,68199.36363636363,21833.727272727272,70828.81818181818,16923.454545454544,71334.54545454546,21086.666666666668,31924.0,17238.666666666668,63744.25,20969.272727272728,51588.36363636364,583706.0,25564.0
12908,35hk1d,0.24444444444444444,22,0.05411255411255411,1,18,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12909,35hnd1,0.16153846153846155,67,0.018995929443690638,3,57,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12910,35hodn,0.0,2,0.5,1,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12911,35hptt,0.16666666666666666,6,0.16666666666666666,1,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12912,35hzj2,0.20418739635157546,1606,0.0009578566357467907,20,1128,0.016042780748663103,374.0,0.006322490000143367,0.020984890878567433,8.484172269931614,20.0,9.0,12.197860962566844,1.85241444466033,339.0,33922.5,739.6,24647.6,14077.027027027027,92433.75675675676,11679.25,77235.38888888889,14785.756756756757,68080.18918918919,8938.675675675675,74138.72972972973,8916.378378378378,61737.0,10057.277777777777,48316.11111111111,7517.0,223.0
12913,35i0y1,0.13898305084745763,152,0.008495991634715929,5,126,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12914,35i2aq,0.14754098360655737,40,0.027564102564102563,4,37,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12915,35i2gx,0.1782178217821782,32,0.05141129032258065,1,19,0.0,12.0,0.18181818181818182,0.125,4.46969696969697,5.0,3.0,4.166666666666667,0.6871842709362768,7097.0,87065.5,195.5,4365.0,390.0,8511.0,911.0,4867.0,390.0,8511.0,390.0,8511.0,1194.0,12061.0,390.0,8511.0,376973.0,286507.0
12916,35i43w,0.18666666666666668,36,0.03650793650793651,1,31,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12917,35i6hh,0.4642857142857143,6,0.2,1,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12918,35ibm4,0.6363636363636364,3,0.3333333333333333,1,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12919,35ibol,0.1111111111111111,22,0.0735930735930736,1,14,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12920,35ij71,0.14285714285714285,7,0.14285714285714285,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12921,35j54a,0.20221948212083848,713,0.0019028633562885103,12,561,0.037383177570093455,107.0,0.019132428143184624,0.025,12.071415976018338,26.0,7.0,19.242990654205606,5.42552141685686,1079.1666666666667,24042.833333333332,,,1413.9,39627.3,1028.0,32945.1,13382.0,66601.9,4035.909090909091,17029.363636363636,16805.6,112683.2,1442.090909090909,33514.09090909091,7131.0,3037.0
12922,35j99i,0.16666666666666666,11,0.09090909090909091,1,11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12923,35j9pv,0.2672413793103448,38,0.04054054054054054,2,29,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12924,35j9re,0.19373219373219372,153,0.008556931544547643,6,123,0.0,10.0,0.23333333333333334,0.020833333333333332,3.1555555555555554,5.0,2.0,3.8,0.8717797887081347,363.0,27487.5,12.0,36995.0,1.0,6565.0,1.0,6565.0,68.0,3814.0,15515.0,72678.0,1.0,6565.0,791.0,28543.0,2239676.0,16598.0
12925,35jcny,0.2,4,0.25,1,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12926,35jjsz,0.1487603305785124,52,0.02828054298642534,1,39,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12927,35jp7u,0.20394736842105263,61,0.023497267759562842,2,42,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12928,35jyfp,0.3291139240506329,28,0.047619047619047616,1,26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12929,35k6x6,0.2676056338028169,28,0.0582010582010582,1,19,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12930,35ksff,0.3333333333333333,18,0.05555555555555555,2,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12931,35kys6,0.1415525114155251,120,0.010854341736694677,4,103,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12932,35l1yd,0.07865168539325842,52,0.024886877828054297,1,45,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12933,35l2vu,0.07526881720430108,50,0.029387755102040815,1,43,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12934,35mtr0,0.1276595744680851,20,0.08421052631578947,2,10,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12935,35mv8n,0.21875,17,0.0625,2,16,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12936,35mx3v,0.1,10,0.1,1,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12937,35mxza,0.32,12,0.09090909090909091,3,9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12938,35myeg,0.2,4,0.25,1,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12939,35n0qw,0.0,5,0.2,1,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12940,35n925,0.18834080717488788,107,0.011814494798095574,4,89,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12941,35nfz0,0.0,3,0.3333333333333333,1,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12942,35ngnd,0.19424460431654678,38,0.041963015647226175,3,25,0.0,10.0,0.24444444444444444,0.07142857142857142,3.811111111111111,5.0,3.0,3.6,0.66332495807108,914.0,1994.0,154115.4,46274.2,13101.0,99294.0,13101.0,99294.0,13101.0,99294.0,13101.0,99294.0,1135.0,1283.0,13101.0,99294.0,16775.0,1871.0
12943,35nicr,0.07142857142857142,19,0.06140350877192982,1,18,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12944,35nl35,0.11818181818181818,32,0.05443548387096774,3,18,0.0,14.0,0.1813186813186813,0.08333333333333333,4.604395604395604,4.0,2.0,3.4285714285714284,0.6226998490772392,4082.1428571428573,31541.571428571428,2.0,5617.0,2.0,5617.0,2.0,5617.0,2.0,5617.0,2.0,5617.0,2.0,5617.0,1027227.0,15069.0,290905.0,762.0
12945,35nqbt,0.18452380952380953,60,0.02598870056497175,1,40,0.06666666666666667,15.0,0.1380952380952381,0.020833333333333332,4.6761904761904765,7.0,4.0,5.533333333333333,1.0241527663824812,1124.6666666666667,22423.666666666668,1.0,8478.0,342.0,41011.0,171.5,28189.5,1.0,15368.0,342.0,41011.0,226.5,89037.0,342.0,41011.0,,
12946,35nrm9,0.17647058823529413,12,0.08333333333333333,2,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12947,35nux5,0.15384615384615385,9,0.125,1,9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12948,35nyfs,0.35714285714285715,11,0.10909090909090909,1,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12949,35nzsi,0.1839080459770115,53,0.022859216255442672,1,46,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12950,35otku,0.24375,46,0.028985507246376812,2,34,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12951,35ou36,0.29411764705882354,12,0.08333333333333333,1,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12952,35p1hz,0.15517241379310345,56,0.02727272727272727,2,43,0.09090909090909091,11.0,0.20909090909090908,0.14583333333333334,4.527272727272727,4.0,2.0,3.0,0.6030226891555273,1259.0,94355.5,911814.0,58018.5,1390.0,10100.0,1823390.0,40400.0,1390.0,10100.0,1390.0,10100.0,238.0,75637.0,1823390.0,40400.0,72832.0,2284.0
12953,35p30p,0.09523809523809523,151,0.008520971302428256,7,113,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12954,35p5d9,0.13333333333333333,109,0.012317363234794428,3,78,0.09090909090909091,11.0,0.18181818181818182,0.027777777777777776,3.3545454545454545,5.0,3.0,3.727272727272727,0.616575453011388,933.0,32727.0,5083.0,31551.75,9182.0,54431.0,9182.0,54431.0,9182.0,54431.0,9182.0,54431.0,,,9182.0,54431.0,,
12955,35p9lp,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12956,35pbrg,0.14814814814814814,19,0.05847953216374269,1,18,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12957,35phn0,0.13793103448275862,144,0.009663947163947164,2,104,0.05263157894736842,19.0,0.10818713450292397,0.01764705882352941,2.789473684210526,5.0,2.0,3.3157894736842106,0.653140718210045,1.0,5.0,728.0,8536.0,364.5,11076.0,364.5,11076.0,365.5,7200.5,364.5,11076.0,73327.0,39462.5,584.0,14656.0,6451.0,47026.0
12958,35pj54,0.13953488372093023,26,0.04461538461538461,1,23,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12959,35plcr,0.29411764705882354,8,0.125,1,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12960,35pm6l,0.0,19,0.05847953216374269,1,18,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12961,35pr8k,0.22382671480144403,110,0.012844036697247707,5,74,0.0,31.0,0.06774193548387097,0.004273504273504274,4.30752688172043,8.0,5.0,6.161290322580645,0.6766508697871947,32.0,13551.0,953.3333333333334,58261.333333333336,74685.0,157122.0,777.0,51584.0,790.0,53129.0,4273.0,63917.666666666664,6340.333333333333,38579.333333333336,1192.0,141408.0,,
12962,35psbm,0.125,7,0.14285714285714285,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12963,35ptyc,0.20833333333333334,14,0.07692307692307693,2,13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12964,35pujt,0.21825396825396826,423,0.003081128925638354,9,347,0.061224489795918366,49.0,0.050170068027210885,0.06507936507936508,5.769557823129252,8.0,4.0,5.938775510204081,1.1140689031800965,635.7142857142857,58124.0,14132.0,105463.5,10741.0,92739.75,16349.25,85598.75,8835.75,83851.0,8849.25,74819.5,16580.5,108262.75,4710.25,77316.25,57649.0,57.0
12965,35pxzi,0.0,2,0.5,1,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12966,35q2hi,0.2681818181818182,92,0.012780697563306258,5,82,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12967,35qfxi,0.08333333333333333,26,0.04461538461538461,1,23,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12968,35qkzh,0.2727272727272727,15,0.0761904761904762,1,13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12969,35qm3q,0.17054263565891473,45,0.03484848484848485,2,33,0.0,11.0,0.18181818181818182,0.0,4.054545454545455,5.0,3.0,4.2727272727272725,0.7496555682941201,388.2,22078.2,36563.0,66410.5,5100.0,56758.0,5100.0,56758.0,71599.0,115882.0,71599.0,115882.0,1.0,654.0,71599.0,115882.0,11402.0,74629.0
12970,35qtns,0.0,5,0.2,1,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12971,35qwx6,0.0,3,0.3333333333333333,1,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12972,35r81c,0.09259259259259259,25,0.06166666666666667,1,19,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12973,35ra37,0.23076923076923078,36,0.03650793650793651,1,29,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12974,35rgy2,0.14481897627965043,392,0.003438331854480923,8,278,0.020618556701030927,97.0,0.021692439862542955,0.006799888981404385,3.0357603092783507,11.0,5.0,7.247422680412371,0.7184021191828597,8071.0,84190.0,9329.0,61778.0,28289.1,44039.7,6656.9,59651.1,31163.0,63307.9,31907.2,66755.0,5952.5,56052.8,28046.9,46398.7,233259.0,60797.0
12975,35rqdb,0.045454545454545456,17,0.06985294117647059,1,15,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12976,35rtmc,0.1111111111111111,14,0.07142857142857142,1,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12977,35rtto,0.24285714285714285,28,0.05423280423280423,1,23,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12978,35rzql,0.2,5,0.2,1,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12979,35s21g,0.09433962264150944,35,0.03697478991596639,1,30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12980,35swwo,0.2159468438538206,96,0.016666666666666666,3,67,0.13043478260869565,23.0,0.10869565217391304,0.14736842105263157,5.292490118577075,6.0,3.0,4.869565217391305,0.7404081028663652,1963.5,8854.0,,,6828.0,22359.0,6828.0,22359.0,6828.0,22359.0,6828.0,22359.0,25536.0,48956.0,6828.0,22359.0,6054.0,5256.0
12981,35t0cn,0.0,4,0.25,1,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12982,35t0un,0.16,42,0.03542392566782811,1,29,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12983,35t9u2,0.2647058823529412,44,0.03276955602536998,3,28,0.07692307692307693,13.0,0.14102564102564102,0.0,4.615384615384615,8.0,4.0,6.0,1.1094003924504583,13361.0,127200.0,1.0,6565.0,2863.0,371948.0,2863.0,371948.0,2863.0,371948.0,2863.0,371948.0,8.0,23365.0,1.0,4825.0,376973.0,286507.0
12984,35taz0,0.19008620689655173,1438,0.001133852689161762,20,961,0.028708133971291867,418.0,0.006081259394398357,0.031093086133642332,8.070886831204893,18.0,9.0,13.430622009569378,1.426415219581709,1.0,7193.0,11154.666666666666,22608.333333333332,11001.615384615385,57782.179487179485,11216.51282051282,50325.666666666664,20914.026315789473,80190.52631578948,11002.926829268292,56653.04878048781,13952.85,76027.3,18066.342105263157,58754.86842105263,,
12985,35tesq,0.19230769230769232,27,0.039886039886039885,3,23,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12986,35tkgl,0.125,63,0.020737327188940093,1,51,0.0,10.0,0.2222222222222222,0.07692307692307693,3.433333333333333,6.0,4.0,4.8,0.7483314773547882,3462.5,40380.0,65816.25,119489.75,6873.0,45687.0,93931.0,17662.0,6873.0,45687.0,93931.0,17662.0,161814.0,406426.0,25912.0,190709.0,6873.0,45687.0
12987,35tlr9,0.2265625,55,0.02053872053872054,4,48,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12988,35tm15,0.15625,13,0.10256410256410256,1,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12989,35tmja,0.18421052631578946,18,0.06862745098039216,1,15,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12990,35tmwe,0.1044776119402985,52,0.02865761689291101,1,35,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12991,35tosq,0.0,15,0.08095238095238096,1,14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12992,35ttpn,0.23088023088023088,255,0.005450054037362977,8,190,0.037037037037037035,27.0,0.07692307692307693,0.021739130434782608,4.64957264957265,8.0,4.0,6.2592592592592595,1.0747124539664377,5360.75,17446.75,506.0,1838.0,6269.0,7374.0,573.5,6521.5,7662.5,15418.0,6269.0,7374.0,6871.0,55249.5,8212.0,9608.333333333334,1085127.0,97255.0
12993,35tweh,0.0,2,1.0,1,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12994,35tyju,0.25,7,0.14285714285714285,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12995,35u0qj,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12996,35u3dc,0.2727272727272727,13,0.08974358974358974,1,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12997,35u6ir,0.11428571428571428,38,0.034139402560455195,1,29,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12998,35ui19,0.2844574780058651,85,0.017226890756302522,6,54,0.09090909090909091,11.0,0.2,0.05172413793103448,3.6,4.0,2.0,2.909090909090909,0.51425947722658,,,174.5,43919.5,326.0,26313.0,326.0,26313.0,326.0,26313.0,326.0,26313.0,326.0,26313.0,326.0,26313.0,2558.0,36193.0
12999,35un05,0.1724137931034483,41,0.028658536585365855,1,38,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
